year,month,day,country,title,text,extracted_terms,hazard-category,product-category,hazard,product
2000,10,31,au,Pura—UHT (long life) Whole Milk,"PRA No. 2000/4514 Date published 31 Oct 2000 Product description Use by date 10 July 2001. 1 litre Blue Slimline Brick Pack. Distributed via Newmart Supermarkets in the Perth metro area. What are the defects? Possible spoilage, which may cause cartons to swell, milk to curdle and have an off smell. What should consumers do? Return to place of purchase for a refund. Further inquiries can be directed to Customer Relations Department on freecall 1800 677 852. Supplier National Foods Ltd Where the product was sold Western Australia Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Eggs and dairy × Close","Whole Milk, UHT, Life, Hazard

Extract the food-related and hazard-related terms from the title. 

Here is the title with the terms extracted:

Pura—UHT (long life) Whole Milk

Food-related terms: 
- Whole Milk

Hazard-related terms: 
- UHT (long life)
- Life (not a food-related term, it is a general term)
- Hazard (not a food-related term, it is a general term)",organoleptic aspects,"meat, egg and dairy products",spoilage,milk
2000,11,28,au,Bluebird—Incredibites Choc/Hazelnut Snack,PRA No. 2000/4567 Date published 28 Nov 2000 Product description Use by Date 20/06/01. 150g Packet contains 6 x 25g sachets. Distributed through major retailers from 22/11/00. What are the defects? Abnormal levels of microbial contamination. What are the hazards? Contamination. What should consumers do? Customers should not consume the product. Return the product to the point of purchase for an immediate full cash refund. For further information contact Bluebird Foods on Free Call 1800 025 768. Supplier Bluebird Foods Where the product was sold Australian Capital Territory New South Wales Queensland South Australia Victoria Western Australia Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Confectionery × Close,"Bluebird, Incredibites, Choc, Hazelnut, Snack.

Hazard-related terms: Hazelnut, Hazards, Hazards-related, Hazards.

Food-related terms: Snack, Snacks, Bluebird, Bluebird Choc/Hazelnut, Hazelnut, Hazelnuts, Bluebird Hazelnut, Hazelnut Snack, Incredibites, Incredibites Choc/Hazelnut.

Note: The extracted terms",biological,cereals and bakery products,other not classified biological hazards,cookies
2000,12,11,us,"Recall Notification Report 075-2000, Expanded","Product(s) Recalled: 
    Cooked Ready-To-Eat ''HICKORY SMOKED HoneySuckle White 
	TURKEY HAM''
  Production Dates/Identifying Codes:
    Produced May 1, through Dec. 11, 2000.  The product 
	subject to recall bear Establishment number P-635, and the ''use-by'' or ''freeze-by'' 
	date of  ''02261W'' and earlier.  The product is sold fresh, unsliced and prepackaged 
	in two-pound chubs for consumer use.
  Problem/Reason for Recall:
    The products may be contaminated with Listeria monocytogenes.
  How/When Discovered:
    A company review of the establishment records revealed 
	inconsistencies in the product pasteurization process.  Consequently, Cargill Turkey Products 
	authorities notified the Food Safety and Inspection Service (FSIS) of the decision to 
	voluntarily expand the December 14, 2000, recall.
  Establishment: 
    P-635/635Cargill Turkey Products2510 East Lakeshore DriveWaco, Texas 76705
  Corporate Contact/Recall Coordinator:
    Mr. Ralph Kutzer; 254-412-3680
  Consumer Contact:
    Call 888-621-2717 or visit the firm's website 
	(http://www.plantation-foods.com)
  Media Contact:
    Mr. Mark Klein; 254-412-3478 
  Quantity Recalled: 
    Approximately 195,000 pounds
  Distribution: 
    For consumer use in Colorado, Kansas, Louisiana, 
	Massachusetts, Michigan, Ohio, Pennsylvania, Tennessee, Texas and Wisconsin.  
	The product was also distributed in Minnesota for use by a correctional facility.
  Recall Classification:
    Class I
  Recall Notification Level:
    Consumer
  Press Release:
    Yes
  Direct Notification Means: 
    The firm will notify it's customers orally and will follow-up 
	with written communications.
  FSIS Followup Activities:
    Effectiveness checks by the FSIS, District Enforcement Operations.
  Other Agencies Involved: 
    The Centers for Disease Control and Prevention (CDC)
  FSIS Contacts:
    Compliance/Recall Coordinator: 202-418-8874
      Recall Management Division: 202-690-6389 
      Media Inquiries: 202-720-9113
      Congressional Inquiries: 202-720-3897
      Consumer Inquiries: 1-800-535-4555
      Web Site: http://www.fsis.usda.gov/ (FSIS Main
        Page) or http://www.fsis.usda.gov/oa/recalls/rec_intr.htm
        (Recall Information Center)
    
  Date of Recall Meeting: 
    December 14, 2000
  Recall Case Number: 
    075-2000, EXPANDED","* Hazard
* Food
* Recall
* Notification
* Report
* 075-2000
* Expanded

Note: The extracted terms are from the title of the report. There are no additional terms related to food or hazard from the provided text.",biological,"meat, egg and dairy products",listeria monocytogenes,turkey and turkey preparations
2000,12,14,us,Turkey And Chicken Products Recalled From Texas Plant For PossibleListeria Contamination,"WASHINGTON, Dec.14--Cargill Turkey Products is voluntarily
      recalling approximately 16.7 million pounds of ready-to-eat turkey and
      chicken products, produced at its facility in Waco, Texas, that may be
      contaminated with Listeria monocytogenes, the U.S. Department of
      Agricultures Food Safety and Inspection Service announced today.
      The products subject to recall were distributed to retail
      establishments, restaurants, and institutions nationwide and exported to
      Venezuela and Iceland. The products subject to recall were produced from
      May 1 to December 11 and are marked with the establishment number
      ""P-635.""
      The sliced products that consumers may have purchased at retail are:
      Owens Hickory Smoked Pre-Sliced Turkey Breast, fresh
        Plantation
          Fiesta Pre-Sliced Turkey Breast, fresh
            Mesquite Smoked Pre-Sliced Turkey Breast, fresh and frozen
            Pre-Sliced Smoke Banquet-style Turkey Breast, fresh and frozen
            Black Forest Turkey Ham, fresh
            Pre-Sliced Turkey Pastrami, fresh and frozen
            Pre-Sliced Star Turkey Breast
          
        Riverside
          Pre-Sliced Hickory Smoked Turkey Breast, fresh and frozen
            Pre-Sliced Oven Prepared Turkey Breast, frozen
          
        Honeysuckle White Pre-Sliced Oven Prepared Turkey, fresh and frozen
      Unsliced products include:
      Dine Rite Picnic Dark Turkey, fresh and frozen
        Old South Turkey Ham, fresh
        Plantation Cajun Fried Turkey, frozen
        Honeysuckle White Cajun-Style Fried Whole Turkey, frozen
      The following products may have been distributed at deli counters,
      restaurants or institutions:
      Boars Head
          Our Premium Low Salt Turkey, frozen
            Golden Catering Skin-on Turkey Breast, fresh
            Carmel Colored Our Premium Turkey Breast, fresh
            Our Premium Low Salt Skinless Turkey Breast, fresh
            Smoked Turkey Breast, fresh
            Oil Browned Chicken Breast, fresh
            Oven Prepared Skinless Turkey Breast, fresh
            Smoked Chicken Breast, fresh.
          
      Other products were sold in bulk and would not be labeled at the point
      of purchase.
      ""Because of the potential for foodborne illness, we urge consumers
      to check to see if they have purchased any of these products,"" said
      Thomas J. Billy, FSIS administrator. ""If they find the recalled
      products, consumers should not eat them, but return them to the point of
      purchase. Consumers may also wish to ask delis and restaurants if
      purchased products are subject to the recall.""
      The problem was discovered through illnesses identified by state health
      departments and reported to the Centers for Disease Control and
      Prevention. FSIS and the CDC are currently studying these illnesses. While
      the study is ongoing, Cargill is recalling the products based on a
      preliminary analysis of epidemiological data. Anyone concerned about an
      illness should contact a physician.
      Consumption of food contaminated with Listeria monocytogenes can cause
      listeriosis, an uncommon but potentially fatal disease. Healthy people
      rarely contract listeriosis. Listeriosis can cause high fever, severe
      headache, neck stiffness, and nausea. Listeriosis can also cause
      miscarriages and stillbirths, as well as serious and sometimes fatal
      infections in those with weak immune systems--infants, the frail or
      elderly, and persons with chronic disease, with HIV infection, or taking
      chemotherapy.
      Consumers with questions about the recall may contact Cargill Turkey
      Products at (888) 621- 2717, 24 hours a day, seven days a week.
      Information is also available on the companys website at http://www.plantation-foods.com.
      Media with questions may contact Mark Klein, Cargill communication
      manager, at (254) 412-3478. Media with questions about illnesses can
      contact the CDC press office at (404) 639-3286.
      Consumers with food safety questions can phone the toll-free USDA Meat
      and Poultry Hotline at 1-800-535-4555. The hotline can be reached from 10
      a.m. to 4 p.m. (Eastern Time) Monday through Friday, and recorded food
      safety messages are available 24 hours a day.
      #
      NOTE: Access news releases and other information at the FSIS Web site
      at http://www.fsis.usda.gov 
    LISTERIA PRECAUTIONS
      People at risk for
    listeriosis and their family members or individuals preparing food for them should:
    Reheat until steaming hot the following
    types of ready-to-eat foods: hot dogs, luncheon meats, cold cuts, fermented and dry
    sausage, and other deli-style meat and poultry products. Thoroughly reheating food can
    help kill any bacteria that might be present. If you cannot reheat these foods, do not eat
    them. 
    Wash hands with hot, soapy water after
    handling these types of ready-to-eat foods. (Wash for at least 20 seconds.) Also wash
    cutting boards, dishes, and utensils. Thorough washing helps eliminate any bacteria that
    might get on your hands or other surfaces from food before it is reheated. 
    Do not eat soft cheeses such as feta, Brie,
    Camembert, blue-veined or Mexican-style cheese. You can eat hard cheeses, processed
    cheeses, cream cheese, cottage cheese, and yogurt.
    Do not drink raw, unpasteurized milk or eat
    foods made from it, such as unpasteurized cheese. 
    Observe all expiration dates for
    perishable items that are precooked or ready-to-eat.","turkey, chicken, products, recall, Texas, plant, listeria, contamination, food, hazard.

**Possible answers:**

1. Food safety
2. Hazard
3. Food recall
4. Listeria
5. Food safety regulation
6. Hazardous food
7. Foodborne illness
8. Foodborne contamination
9. Food safety inspection
10. Foodborne illness risk

**Correct answer:** 1, 2, 3, 4,",biological,"meat, egg and dairy products",listeria monocytogenes,turkey and turkey preparations
2001,2,9,us,Recall Notification Report 006-2001,"Product(s) Recalled: 
    ""Maple Leaf Farms Partially Boned Roasted Young 
	Duckling Halves"" in 7.5 pound boxes and ""Sysco Imperial Partially Boned, Fully 
	Cooked, Roasted Young Duckling Halves"" in 8.25 pound boxes.
  Production Dates/Identifying Codes:
    Produced January 10, 2001. The Maple Leaf Farms 
	product bears the code ""1010"" and the Sysco product bears the code ""011001"" on 
	the boxes and individual packages. The number P-2375 appears in the USDA mark 
	of inspection on the boxes.
  Problem/Reason for Recall:
    The product may be contaminated with 
	Listeria monocytogenes.
  How/When Discovered:
    On February 9, 2001, the firm notified FSIS that 
	the product was being recalled based on positive microbiological results from 
	their private laboratory.
  Federal Establishment: 
    02375  M/02375  PSerenade Foods, Inc.
	P.O. Box 308Milford, IN 46542
  Consumer Contact:
    Dan Harper, Corporate Communications Manager, 219-658-4121
  Media Contact:
    Dan Harper, Corporate Communications Manager, 219-658-4121
  Quantity Recalled: 
    Approximately 6,000 pounds
  Distribution: 
    Texas, California, Florida, Wisconsin, Michigan, 
	North Carolina, Illinois, New York, Pennsylvania, Massachusetts and Nevada
  Recall Classification:
    Class I
  Recall Notification Level:
    User
  Press Release:
    Yes
  Direct Notification Means: 
    The firm has notified its customers orally and 
	will follow-up in writing.
  FSIS Followup Activities:
    Effectiveness checks by the FSIS, District
      Enforcement Operations.
  Other Agencies Involved: 
    None
  FSIS Contacts:
    Compliance/Recall Coordinator: 202-418-8874
      Recall Management Division: 202-690-6389 
      Media Inquiries: 202-720-9113
      Congressional Inquiries: 202-720-3897
      Consumer Inquiries: 1-800-535-4555
      Web Site: http://www.fsis.usda.gov/ (FSIS Main
        Page) or http://www.fsis.usda.gov/oa/recalls/rec_intr.htm
        (Recall Information Center)
    
  Date of Recall Meeting: 
    February 9, 2001
  Recall Case Number: 
    006-2001","Recall, Notification, Report, Hazard, Food, Safety, Consumer, Consumer Protection, Food Safety, Food Standards, Food Inspection, Hazard Analysis, Hazard Control, Foodborne Illness, Food Poisoning, Food Contamination, Foodborne Pathogens, Food Safety Regulations, Food Safety Standard.

Extracting the relevant terms:

* Recall
* Notification
* Food Safety
* Hazard
* Food Contamination
* Food Safety Regulations
* Food Safety Standard

Terms related to consumer protection:

* Consumer",biological,prepared dishes and snacks,listeria monocytogenes,ready to eat - cook meals
2001,2,15,au,Coles—Chewy Oat and Raisin and Anzac Cookies,"PRA No. 2001/4639 Date published 15 Feb 2001 Product description 8 Pack. Best Before 26/2/01. Packed in clear plastic clam cylinder. Only product purchased from Coles Keysborough Vic, with a useby date up to and including 26 February 2001 is affected. What are the defects? May have included Coles Peanut cookies with other varieties, which could pose a health risk to people allergic to peanuts. What should consumers do? Return to the nearest Coles Supermarket for a full refund or exchange. Customers requiring further information can contact the Coles customer information line on 1800 061 562. Supplier Coles Parkmore Where the product was sold Victoria Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Groceries × Close","chewy, oat, raisin, Anzac, hazard, cookies

Extracted terms:
- Chewy
- Oat
- Raisin
- Anzac
- Hazard
- Cookies

Note: Hazard is mentioned in the title but not in the extracted list. I have excluded it from the extracted list.",allergens,cereals and bakery products,peanuts and products thereof,biscuits
2001,2,19,us,Indiana Firm Recalls Duckling Products,"WASHINGTON, Feb.
      9, 2001Serenade Foods, Inc. a Milford, Ind., firm, also doing business
      as Maple Leaf Farms, is voluntarily recalling approximately 6,000 pounds
      of duckling products that may be contaminated with Listeria
      monocytogenes, the U.S. Department of Agricultures Food Safety and
      Inspection Service announced today.
      The duckling
      products were produced on Jan. 10, and distributed to food service
      establishments in California, Florida, Illinois, Massachusetts, Michigan,
      New York, Nevada, North Carolina, Pennsylvania, Texas, and Wisconsin.
      Food service
      products subject to recall include:
      ""SYSCO IMPERIAL PARTIALLY BONED
          FULLY COOKED ROASTED YOUNG DUCKLING HALVES"" in 8.25 lb. boxes
          with a package code of 011001; and
        ""Maple Leaf Farms PARTIALLY BONED
          ROASTED YOUNG DUCKLING HALVES""in 7.5 lb. boxes with a package
          code of 1010;
      
      All products being
      recalled bear the establishment number ""EST. P-2375"" inside the
      USDA seal of inspection.
      ""Because of
      the potential for foodborne illness, we want consumers to be aware of the
      recall,"" said Tom Billy, FSIS administrator. ""Purchasers or
      consumers of duckling may wish to ask restaurants or places where they
      consume duckling if the product or meal contains the recalled
      product.""
      The company
      notified FSIS of a positive Listeria monocytogenes test result and
      initiated a recall.
      This is the second
      voluntary product recall by Serenade Foods, Inc., this year. On Jan. 16,
      the company recalled 4,400 pounds of duckling product for possible Listeria
      monocytogenes contamination.
      Consumption of
      food contaminated with Listeria monocytogenes can cause
      listeriosis, an uncommon but potentially fatal disease. Healthy people
      rarely contract listeriosis. Listeriosis can cause high fever, severe
      headache, neck stiffness, and nausea. Listeriosis can also cause
      miscarriages and stillbirths, as well as serious and sometimes fatal
      infections in those with weak immune systems--infants, the frail or
      elderly, and persons with chronic disease, with HIV infection, or taking
      chemotherapy.
      FSIS has received
      no reports of illness associated with consumption of this product. Anyone
      concerned about an illness should contact a physician.
      Consumers and
      media with questions about the recall may contact Dan Harper, Serenade
      Foods Corporate Communications Manager at (219) 658-4121.
      Consumers with
      food safety questions can phone the toll-free USDA Meat and Poultry
      Hotline at 1-800-535-4555. The hotline can be reached from 10 a.m. to 4
      p.m. (Eastern Time) Monday through Friday, and recorded food safety
      messages are available 24 hours a day.
      #

    NOTE: Access news releases and
    other information at the FSIS Web site at http://www.fsis.usda.gov

  

 
    LISTERIA PRECAUTIONS
    People at risk for
    listeriosis and their family members or individuals preparing food for them should: 
    Reheat until steaming hot the following
    types of ready-to-eat foods: hot dogs, luncheon meats, cold cuts, fermented and dry
    sausage, and other deli-style meat and poultry products. Thoroughly reheating food can
    help kill any bacteria that might be present. If you cannot reheat these foods, do not eat
    them. 
    Wash hands with hot, soapy water after
    handling these types of ready-to-eat foods. (Wash for at least 20 seconds.) Also wash
    cutting boards, dishes, and utensils. Thorough washing helps eliminate any bacteria that
    might get on your hands or other surfaces from food before it is reheated. 
    Do not eat soft cheeses such as feta, Brie,
    Camembert, blue-veined or Mexican-style cheese. You can eat hard cheeses, processed
    cheeses, cream cheese, cottage cheese, and yogurt.
    Do not drink raw, unpasteurized milk or eat
    foods made from it, such as unpasteurized cheese. 
    Observe all expiration dates for
    perishable items that are precooked or ready-to-eat.","duckling, hazard, firm, products

Extracting food-related terms:

* Duckling
* Products
* Hazard

Extracting hazard-related terms:

* Hazard
* Firm
* Products

The terms ""duckling"" is not related to food, but ""firm"" is related to a company. ""Products"" is also not related to food, it's related to a company. ""Hazard"" is related to food safety.",biological,prepared dishes and snacks,listeria monocytogenes,ready to eat - cook meals
2001,3,30,au,Nutella—Hazelnut Spread in Collectable Glasses,PRA No. 2001/4699 Date published 30 Mar 2001 Product description Only the Limited Edition 250g Nutella in Collectable Glasses involved in the recall. Use by date between 17/1/02 and 9/3/02. What are the defects? The glass packaging may suffer unexpected breakage at the rim which may result in chips of glass falling into the contents. What should consumers do? Do not open or consume the product but return to the place of purchase for a full refund. For further information or assistance please contact Ferrero Australia Pty Ltd on Free Call number 1800 627 231. Supplier Ferrero Australia Pty Limited Where the product was sold Nationally Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Groceries × Close,"Hazelnut, Hazelnuts, Nutella, Spread, Hazelnut spread, Hazelnuts, Collectable glasses, Hazelnut hazard, Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut Hazelnut",foreign bodies,"cocoa and cocoa preparations, coffee and tea",glass fragment,chocolate and hazelnut spread
2001,4,12,au,Sweet Success—Cherry & Coconut Chocolate Bar 90gm,PRA No. 2001/4718 Date published 12 Apr 2001 Product description Contained in fundraising carry boxes of 20 mixed chocolate bars. Use by date 10/04/01. What are the defects? Contains peanut protein that is not listed on the label. This may cause an allergic reacton in some people. What are the hazards? Adverse reaction. What should consumers do? Return to the point of purchase for a full refund. For further information please contact Sweet Success on (03) 9387 6999. Supplier Sweet Success Where the product was sold Australian Capital Territory New South Wales Queensland South Australia Tasmania Victoria Western Australia Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Confectionery × Close,"success, cherry, coconut, chocolate, hazard, 90gm.

Extracted terms:

* Success
* Cherry
* Coconut
* Chocolate
* Hazard
* 90gm
* Bar 

Note: There are no other food-related or hazard-related terms in the given title. The extracted terms are all relevant to the title.",allergens,"cocoa and cocoa preparations, coffee and tea",other not classified allergen hazards,chocolate bars
2001,5,7,au,"Jalong Goat Dairy—Plain Gormet Fetta, Fetta with Chives and Fetta with Sun-dried Tomato and Olives",PRA No. 2001/4742 Date published 7 May 2001 Product description Jalong brand. Use by dates: 18 Oct 01 and 25 Oct 01. What are the defects? Processing problems resulting in elevated levels of E.coli in final products. What should consumers do? Return to place of purchase for a refund. Supplier Jalong Goat Dairy Where the product was sold Western Australia Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Eggs and dairy × Close,"- Goat
- Dairy
- Fetta
- Gormet
- Feta
- Chives
- Sun-dried Tomato
- Olives
- Hazard
- Health
- Food
- Meat
- Product
- Ingredient

**Analysis:**
The given title contains a mix of food-related and hazard-related terms. The food-related terms include:
- Goat (as a type of animal)
- Dairy (as a product)
- Fetta (a type of cheese",biological,"meat, egg and dairy products",escherichia coli,feta cheese
2001,5,29,au,Cadbury—250g Hazelnut Block Chocolate,"PRA No. 2001/4778 Date published 29 May 2001 Product description Date Marking: 20.05.02 Lot Code: 05 K2; and 05 L2 APN/EAN/TUN Number: 9300 6173 11669 Package Size: 250g What are the defects? Contamination due to small pieces of blue plastic. What should consumers do? Consumers should dispose of the chocolate bar at home and send the wrapper to Cadbury (post free) for a full refund. Address is Reply Paid 16, Cadbury Consumer Services, PO Box 200, Ringwood Vic 3134. Supplier Cadbury Confectionery Where the product was sold Nationally Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Confectionery × Close","Food-related: 
- Hazelnut
- Chocolate
- Block
- Hazelnut Block
- Chocolate
- Hazelnut
- Chocolate
- Hazelnut
- Chocolate
- Chocolate
- Chocolate
- Hazelnut
- Chocolate
- Chocolate
- Chocolate
- Hazelnut
- Chocolate
- Chocolate
- Hazelnut
- Chocolate
- Chocolate
- Hazelnut
- Chocolate
- Chocolate
- Chocolate
- Hazeln",foreign bodies,"cocoa and cocoa preparations, coffee and tea",plastic fragment,chocolate
2001,7,2,au,Darling Downs Bacon—Boneless Champagne Leg Ham,"PRA No. 2001/4815 Date published 2 Jul 2001 Product description KR Darling Downs Brand. All Best Before Dates. Vacuum packed plastic bags. Random weights. Product distributed via Coles, BiLo, Franklins and Davids. Product has been on the market approx 7 weeks. What are the defects? Possibility of Listeria monocytogenes contamination. What are the hazards? Contamination. What should consumers do? Consumers are requested not to consume the product and to contact call centre 1800 554 609. A Sales representative will collect the recalled product direct from consumers. Supplier Darling Downs Bacon Where the product was sold Australian Capital Territory New South Wales Queensland South Australia Victoria Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Meat, seafood and deli × Close","- Bacon
- Boneless
- Champagne
- Ham
- Hazard
- Leg
- Risk

Extracted terms:

- Bacon
- Boneless
- Champagne
- Ham
- Leg
- Risk
- Hazard
- Darling Downs

Corrected extracted terms:

- Boneless
- Champagne
- Ham
- Leg
- Hazard
- Darling Downs",biological,"meat, egg and dairy products",listeria monocytogenes,ham
2001,7,26,au,Gulsan—Halva (Middle eastern sweet also known as Helva or Halwa),PRA No. 2001/4842 Date published 26 Jul 2001 Product description 400g and 800g Gulsan Helva products: Gulsan Kakaolu chocolate Helva expiry date 10/2001; Gulsan Fistikli pistachio Helva expiry date 10/2001; Gulsan Sade plain Helva expiry date 10/2001; Gulsan Cacao chocolate Helva expiry date 10/2001; What are the defects? Product has been implicated in a number of cases of Salmonella poisoning. What are the hazards? Contamination. What should consumers do? Return the product to place of purchase for a refund. Supplier Kahvecioglu International Turkish Food Export & Import Pty Ltd Where the product was sold Victoria Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Confectionery × Close,"1. Halva
2. Middle eastern
3. sweet
4. also known
5. Helva
6. Halwa

Hazard-related terms: 
1. known

Note that there are no explicit hazard-related terms in the provided title, only food-related terms.",biological,fruits and vegetables,salmonella,sesame paste
2001,7,31,au,Ceren—Halva (Middle Eastern Sweet),"PRA No. 2001/4848 Date published 31 Jul 2001 Product description Also known as helva or halwa. 3 variety lines - plain, chocolate and pistachio. 350g & 750g plastic tub. Imported in January 2001 from Turkey. Has been on the market for 6 months and has been distributed in Victoria in the Melbourne Metro. What are the defects? Salmonella contamination. What are the hazards? Contamination. What should consumers do? Dispose of these sweets immediately or return to the place of purchase for a refund. Supplier Overseas Imports & Exports Pty Ltd Where the product was sold Nationally Coordinating agency Food Standards Australia New Zealand is the coordinating agency for this recall. Product category Confectionery × Close","* Halva
* Middle Eastern
* Sweet

Hazard-related terms: 

* Toxic
* Hazardous
* Poisonous
* Danger
* Hazardous ingredients

Food-related terms: 

* Halva
* Sweet
* Middle Eastern

Note: There are no explicit hazard-related terms in the title, but the term ""Halva"" has a potential hazard associated with it (e.g., if it is made with toxic ingredients). The other terms are related to the food",biological,fruits and vegetables,salmonella,sesame paste
